"ID","Day","Quantity"
"47","46","6233"
"544","46","426"
"572","46","963"
"600","46","4744"
"743","46","3671"
"863","46","6706"
"1061","46","6814"
"1389","46","5491"
"18211","46","5065"
"22022","46","33503"
"23043","46","5548"
"24089","46","5296"
"28171","46","6023"
"57357","46","26722"
"60691","46","5245"
"69486","46","21680"
"95660","46","22933"
"95841","46","13464"
"96011","46","13704"
"100761","46","14597"
"101016","46","31143"
"102904","46","9938"
"103294","46","28890"
"104994","46","14806"
"105225","46","28352"
"107284","46","11400"
"107909","46","14795"
"108613","46","23405"
"109056","46","5000"
"110488","46","16000"
"110670","46","16500"
"111823","46","10000"
"112003","46","21000"
"112121","46","16000"
"113376","46","11500"
"113740","46","15000"
"116207","46","500"
"117086","46","4000"
"117301","46","1500"
"117489","46","4000"
"117606","46","3500"
"2","47","5757"
"4","47","8306"
"14","47","9809"
"18","47","7396"
"33","47","6672"
"47","47","6233"
"544","47","426"
"572","47","963"
"600","47","4744"
"743","47","3671"
"863","47","6706"
"1061","47","6814"
"1389","47","5491"
"18211","47","5065"
"22022","47","33503"
"23043","47","5548"
"24089","47","5296"
"28171","47","6023"
"57357","47","26722"
"60691","47","5245"
"69486","47","21680"
"95660","47","22933"
"95841","47","13464"
"96011","47","13704"
"100761","47","14597"
"101016","47","31143"
"102904","47","9938"
"103294","47","28890"
"104994","47","14806"
"105225","47","28352"
"107284","47","11400"
"107909","47","14795"
"108613","47","23405"
"109056","47","5000"
"110488","47","16000"
"110670","47","16500"
"111823","47","10000"
"112003","47","21000"
"112121","47","16000"
"113376","47","11500"
"113740","47","15000"
"116207","47","500"
"117086","47","4000"
"117301","47","1500"
"117489","47","4000"
"117606","47","3500"
"2","51","5757"
"4","51","8306"
"14","51","9809"
"18","51","7396"
"33","51","6672"
"47","51","6233"
"544","51","426"
"572","51","963"
"600","51","4744"
"743","51","3671"
"863","51","6706"
"1061","51","6814"
"1389","51","5491"
"18211","51","5065"
"22022","51","33503"
"23043","51","5548"
"24089","51","5296"
"28171","51","6023"
"57357","51","26722"
"60691","51","5245"
"69486","51","21680"
"95660","51","22933"
"95841","51","13464"
"96011","51","13704"
"100761","51","14597"
"101016","51","31143"
"102904","51","9938"
"103294","51","28890"
"104994","51","14806"
"105225","51","28352"
"107284","51","11400"
"107909","51","14795"
"108613","51","23405"
"109056","51","5000"
"110488","51","16000"
"110670","51","16500"
"111823","51","10000"
"112003","51","21000"
"112121","51","16000"
"113376","51","11500"
"113740","51","15000"
"116207","51","500"
"117086","51","4000"
"117301","51","1500"
"117489","51","4000"
"117606","51","3500"
"2","52","5757"
"4","52","8306"
"14","52","9809"
"18","52","7396"
"33","52","6672"
"47","52","6233"
"544","52","426"
"572","52","963"
"600","52","4744"
"743","52","3671"
"863","52","6706"
"1061","52","6814"
"1389","52","5491"
"18211","52","5065"
"22022","52","33503"
"23043","52","5548"
"24089","52","5296"
"28171","52","6023"
"57357","52","26722"
"60691","52","5245"
"69486","52","21680"
"95660","52","22933"
"95841","52","13464"
"96011","52","13704"
"100761","52","14597"
"101016","52","31143"
"102904","52","9938"
"103294","52","28890"
"104994","52","14806"
"105225","52","28352"
"107284","52","11400"
"107909","52","14795"
"108613","52","23405"
"109056","52","5000"
"110488","52","16000"
"110670","52","16500"
"111823","52","10000"
"112003","52","21000"
"112121","52","16000"
"113376","52","11500"
"113740","52","15000"
"116207","52","500"
"117086","52","4000"
"117301","52","1500"
"117489","52","4000"
"117606","52","3500"
"2","53","5757"
"4","53","8306"
"14","53","9809"
"18","53","7396"
"33","53","6672"
"47","53","6233"
"544","53","426"
"572","53","963"
"600","53","4744"
"743","53","3671"
"863","53","6706"
"1061","53","6814"
"1389","53","5491"
"18211","53","5065"
"22022","53","33503"
"23043","53","5548"
"24089","53","5296"
"28171","53","6023"
"57357","53","26722"
"60691","53","5245"
"69486","53","21680"
"95660","53","22933"
"95841","53","13464"
"96011","53","13704"
"100761","53","14597"
"101016","53","31143"
"102904","53","9938"
"103294","53","28890"
"104994","53","14806"
"105225","53","28352"
"107284","53","11400"
"107909","53","14795"
"108613","53","23405"
"109056","53","5000"
"110488","53","16000"
"110670","53","16500"
"111823","53","10000"
"112003","53","21000"
"112121","53","16000"
"113376","53","11500"
"113740","53","15000"
"116207","53","500"
"117086","53","4000"
"117301","53","1500"
"117489","53","8000"
"117606","53","3500"
"2","54","5757"
"4","54","8306"
"14","54","9809"
"18","54","7396"
"33","54","6672"
"47","54","6233"
"544","54","426"
"572","54","963"
"600","54","4744"
"743","54","3671"
"863","54","6706"
"1061","54","6814"
"1389","54","5491"
"18211","54","5065"
"22022","54","33503"
"23043","54","5548"
"24089","54","5296"
"28171","54","6023"
"57357","54","26722"
"60691","54","5245"
"69486","54","21680"
"95660","54","22933"
"95841","54","13464"
"96011","54","13704"
"100761","54","14597"
"101016","54","31143"
"102904","54","9938"
"103294","54","28890"
"104994","54","14806"
"105225","54","28352"
"107284","54","11400"
"107909","54","14795"
"108613","54","23405"
"109056","54","5000"
"110488","54","16000"
"110670","54","16500"
"111823","54","10000"
"112003","54","21000"
"112121","54","16000"
"113376","54","11500"
"113740","54","15000"
"116207","54","500"
"117086","54","4000"
"117301","54","1500"
"117489","54","8000"
"117606","54","3500"
"2","57","5757"
"4","57","8306"
"14","57","9809"
"18","57","7396"
"33","57","6672"
"47","57","6233"
"544","57","426"
"572","57","963"
"600","57","4744"
"743","57","3671"
"863","57","6706"
"1061","57","6814"
"1389","57","5491"
"18211","57","5065"
"22022","57","33503"
"23043","57","5548"
"24089","57","5296"
"28171","57","6023"
"57357","57","26722"
"60691","57","5245"
"69486","57","21680"
"95660","57","22933"
"95841","57","13464"
"96011","57","13704"
"100761","57","14597"
"101016","57","31143"
"102904","57","9938"
"103294","57","28890"
"104994","57","14806"
"105225","57","28352"
"107284","57","11400"
"107909","57","14795"
"108613","57","23405"
"109056","57","5000"
"110488","57","16000"
"110670","57","16500"
"111823","57","10000"
"112003","57","21000"
"112121","57","16000"
"113376","57","11500"
"113740","57","15000"
"116207","57","500"
"117086","57","4000"
"117301","57","1500"
"117489","57","8000"
"117606","57","3500"
"2","58","5757"
"4","58","8306"
"14","58","9809"
"18","58","7396"
"33","58","6672"
"47","58","6233"
"544","58","426"
"572","58","963"
"600","58","4744"
"743","58","3671"
"863","58","6706"
"1061","58","6814"
"1389","58","5491"
"18211","58","5065"
"22022","58","33503"
"23043","58","5548"
"24089","58","5296"
"28171","58","6023"
"57357","58","26722"
"60691","58","5245"
"69486","58","21680"
"95660","58","22933"
"95841","58","13464"
"96011","58","13704"
"100761","58","14597"
"101016","58","31143"
"102904","58","9938"
"103294","58","28890"
"104994","58","14806"
"105225","58","28352"
"107284","58","11400"
"107909","58","14795"
"108613","58","23405"
"109056","58","5000"
"110488","58","16000"
"110670","58","16500"
"111823","58","10000"
"112003","58","21000"
"112121","58","16000"
"113376","58","11500"
"113740","58","15000"
"116207","58","500"
"117086","58","4000"
"117301","58","1500"
"117489","58","8000"
"117606","58","3500"
"2","59","5757"
"4","59","8306"
"14","59","9809"
"18","59","7396"
"33","59","6672"
"47","59","6233"
"544","59","426"
"572","59","963"
"600","59","4744"
"743","59","3671"
"863","59","6706"
"1061","59","6814"
"1389","59","5491"
"18211","59","5065"
"22022","59","33503"
"23043","59","5548"
"28171","59","6023"
"57357","59","26722"
"60691","59","5245"
"69486","59","21680"
"95660","59","22933"
"95841","59","13464"
"96011","59","13704"
"100761","59","14597"
"101016","59","31143"
"102904","59","9938"
"103294","59","28890"
"104994","59","14806"
"105225","59","28352"
"107284","59","11400"
"107909","59","14795"
"108613","59","23405"
"109056","59","5000"
"110488","59","16000"
"110670","59","16500"
"111823","59","10000"
"112003","59","21000"
"112121","59","16000"
"113376","59","11500"
"113740","59","15000"
"116207","59","500"
"117086","59","4000"
"117301","59","1500"
"117489","59","8000"
"117606","59","7000"
"2","60","5757"
"4","60","8306"
"14","60","9809"
"18","60","7396"
"33","60","6672"
"47","60","6233"
"544","60","426"
"572","60","963"
"600","60","4744"
"743","60","3671"
"863","60","6706"
"1061","60","6814"
"1389","60","5491"
"18211","60","5065"
"22022","60","33503"
"23043","60","5548"
"28171","60","6023"
"57357","60","26722"
"60691","60","5245"
"69486","60","21680"
"95660","60","22933"
"95841","60","13464"
"96011","60","13704"
"100761","60","14597"
"101016","60","31143"
"102904","60","9938"
"103294","60","28890"
"104994","60","14806"
"105225","60","28352"
"107284","60","11400"
"107909","60","14795"
"108613","60","23405"
"109056","60","5000"
"110488","60","16000"
"110670","60","16500"
"111823","60","10000"
"112003","60","21000"
"112121","60","16000"
"113376","60","11500"
"113740","60","15000"
"116207","60","500"
"117086","60","4000"
"117301","60","1500"
"117489","60","8000"
"117606","60","7000"
"2","61","5757"
"4","61","8306"
"14","61","9809"
"18","61","7396"
"33","61","6672"
"47","61","6233"
"544","61","426"
"572","61","963"
"600","61","4744"
"743","61","3671"
"863","61","6706"
"1061","61","6814"
"1389","61","5491"
"18211","61","5065"
"22022","61","33503"
"23043","61","5548"
"28171","61","6023"
"57357","61","26722"
"60691","61","5245"
"69486","61","21680"
"95660","61","22933"
"95841","61","13464"
"96011","61","13704"
"100761","61","14597"
"101016","61","31143"
"102904","61","9938"
"103294","61","28890"
"104994","61","14806"
"105225","61","28352"
"107284","61","11400"
"107909","61","14795"
"108613","61","23405"
"109056","61","5000"
"110488","61","16000"
"110670","61","16500"
"111823","61","10000"
"112003","61","21000"
"112121","61","16000"
"113376","61","11500"
"113740","61","15000"
"116207","61","500"
"117086","61","4000"
"117301","61","1500"
"117489","61","8000"
"117606","61","7000"
"2","64","5757"
"4","64","8306"
"14","64","9809"
"18","64","7396"
"33","64","6672"
"47","64","6233"
"544","64","426"
"572","64","963"
"600","64","4744"
"743","64","3671"
"863","64","6706"
"1061","64","6814"
"1389","64","5491"
"18211","64","5065"
"22022","64","33503"
"23043","64","5548"
"28171","64","6023"
"57357","64","26722"
"60691","64","5245"
"69486","64","21680"
"95660","64","22933"
"95841","64","13464"
"96011","64","13704"
"100761","64","14597"
"101016","64","31143"
"102904","64","9938"
"103294","64","28890"
"104994","64","14806"
"105225","64","28352"
"107284","64","11400"
"107909","64","14795"
"108613","64","23405"
"109056","64","5000"
"110488","64","16000"
"110670","64","16500"
"111823","64","10000"
"112003","64","21000"
"112121","64","16000"
"113376","64","11500"
"113740","64","15000"
"116207","64","500"
"117086","64","4000"
"117301","64","1500"
"117489","64","8000"
"117606","64","7000"
"2","65","5757"
"4","65","8306"
"14","65","9809"
"18","65","7396"
"33","65","6672"
"47","65","6233"
"544","65","426"
"572","65","963"
"600","65","4744"
"743","65","3671"
"863","65","6706"
"1061","65","6814"
"1389","65","5491"
"18211","65","5065"
"22022","65","33503"
"23043","65","5548"
"28171","65","6023"
"57357","65","26722"
"60691","65","5245"
"69486","65","21680"
"95660","65","22933"
"95841","65","13464"
"96011","65","13704"
"100761","65","14597"
"101016","65","31143"
"102904","65","9938"
"103294","65","28890"
"104994","65","14806"
"105225","65","28352"
"107284","65","11400"
"107909","65","14795"
"108613","65","23405"
"109056","65","5000"
"110488","65","16000"
"110670","65","16500"
"111823","65","10000"
"112003","65","21000"
"112121","65","16000"
"113376","65","11500"
"113740","65","15000"
"116207","65","500"
"117086","65","4000"
"117301","65","1500"
"117489","65","8000"
"117606","65","7000"
"2","66","5757"
"4","66","8306"
"14","66","9809"
"18","66","7396"
"33","66","6672"
"47","66","6233"
"544","66","426"
"572","66","963"
"600","66","4744"
"743","66","3671"
"863","66","6706"
"1061","66","6814"
"1389","66","5491"
"18211","66","5065"
"22022","66","33503"
"23043","66","5548"
"28171","66","6023"
"57357","66","26722"
"60691","66","5245"
"69486","66","21680"
"95660","66","22933"
"95841","66","13464"
"96011","66","13704"
"100761","66","14597"
"101016","66","31143"
"102904","66","9938"
"103294","66","28890"
"104994","66","14806"
"105225","66","28352"
"107284","66","11400"
"107909","66","14795"
"108613","66","23405"
"109056","66","5000"
"110488","66","16000"
"110670","66","16500"
"111823","66","10000"
"112003","66","21000"
"112121","66","16000"
"113376","66","11500"
"113740","66","15000"
"116207","66","500"
"117086","66","4000"
"117301","66","1500"
"117489","66","8000"
"117606","66","7000"
"2","67","5757"
"4","67","8306"
"14","67","9809"
"18","67","7396"
"33","67","6672"
"47","67","6233"
"544","67","426"
"572","67","963"
"600","67","4744"
"743","67","3671"
"863","67","6706"
"1061","67","6814"
"1389","67","5491"
"18211","67","5065"
"22022","67","33503"
"23043","67","5548"
"28171","67","6023"
"57357","67","26722"
"60691","67","5245"
"69486","67","21680"
"95660","67","22933"
"95841","67","13464"
"96011","67","13704"
"100761","67","14597"
"101016","67","31143"
"102904","67","9938"
"103294","67","28890"
"104994","67","14806"
"105225","67","28352"
"107284","67","11400"
"107909","67","14795"
"108613","67","23405"
"109056","67","5000"
"110488","67","16000"
"110670","67","16500"
"111823","67","10000"
"112003","67","21000"
"112121","67","16000"
"113376","67","11500"
"113740","67","15000"
"116207","67","500"
"117086","67","4000"
"117301","67","1500"
"117489","67","8000"
"117606","67","7000"
"2","68","5757"
"4","68","8304"
"14","68","9820"
"18","68","7396"
"33","68","6807"
"47","68","6233"
"544","68","416"
"572","68","963"
"600","68","4744"
"743","68","3671"
"863","68","6706"
"1061","68","6814"
"1389","68","5492"
"18211","68","5065"
"22022","68","33503"
"23043","68","5548"
"28171","68","6023"
"57357","68","26722"
"60691","68","5245"
"69486","68","21680"
"95660","68","22933"
"95841","68","13464"
"96011","68","13704"
"100761","68","14597"
"101016","68","31143"
"102904","68","9938"
"103294","68","28888"
"104994","68","14806"
"105225","68","28352"
"107284","68","11400"
"107909","68","14795"
"108613","68","23405"
"109056","68","5000"
"110488","68","16000"
"110670","68","16500"
"111823","68","10000"
"112003","68","21000"
"112121","68","16000"
"113376","68","11500"
"113740","68","15000"
"116207","68","500"
"117086","68","4000"
"117301","68","1500"
"117489","68","7807"
"117606","68","7000"
"2","71","5757"
"4","71","8304"
"14","71","9820"
"18","71","7396"
"33","71","6807"
"47","71","6233"
"544","71","416"
"572","71","963"
"600","71","4744"
"743","71","3671"
"863","71","6706"
"1061","71","6814"
"1389","71","5492"
"18211","71","5065"
"22022","71","33503"
"23043","71","5548"
"28171","71","6023"
"57357","71","26722"
"60691","71","5245"
"69486","71","21680"
"95660","71","22933"
"95841","71","13464"
"96011","71","13704"
"100761","71","14597"
"101016","71","31143"
"102904","71","9938"
"103294","71","28888"
"104994","71","14806"
"105225","71","28352"
"107284","71","11400"
"107909","71","14795"
"108613","71","23405"
"109056","71","5000"
"110488","71","16000"
"110670","71","16500"
"111823","71","10000"
"112003","71","21000"
"112121","71","16000"
"113376","71","11500"
"113740","71","15000"
"116207","71","500"
"117086","71","4000"
"117301","71","1500"
"117489","71","7807"
"117606","71","7000"
"2","72","5757"
"4","72","8304"
"14","72","9820"
"18","72","7396"
"33","72","6807"
"47","72","6233"
"544","72","416"
"572","72","963"
"600","72","4744"
"743","72","3671"
"863","72","6706"
"1061","72","6814"
"1389","72","5492"
"18211","72","5065"
"22022","72","33503"
"23043","72","5548"
"28171","72","6023"
"57357","72","26722"
"60691","72","5245"
"69486","72","21680"
"95660","72","22933"
"95841","72","13464"
"96011","72","13704"
"100761","72","14597"
"101016","72","31143"
"102904","72","9938"
"103294","72","28888"
"104994","72","14806"
"105225","72","28352"
"107284","72","11400"
"107909","72","14795"
"108613","72","23405"
"109056","72","5000"
"110488","72","16000"
"110670","72","16500"
"111823","72","10000"
"112003","72","21000"
"112121","72","16000"
"113376","72","11500"
"113740","72","15000"
"116207","72","500"
"117086","72","4000"
"117301","72","1500"
"117489","72","7807"
"117606","72","7000"
"2","73","5757"
"4","73","8304"
"14","73","9820"
"18","73","7396"
"33","73","6807"
"47","73","6233"
"544","73","416"
"572","73","963"
"600","73","4744"
"743","73","3671"
"863","73","6706"
"1061","73","6814"
"1389","73","5492"
"18211","73","5065"
"22022","73","33503"
"23043","73","5548"
"28171","73","6023"
"57357","73","26722"
"60691","73","5245"
"69486","73","21680"
"95660","73","22933"
"95841","73","13464"
"96011","73","13704"
"100761","73","14597"
"101016","73","31143"
"102904","73","9938"
"103294","73","28888"
"104994","73","14806"
"105225","73","28352"
"107284","73","11400"
"107909","73","14795"
"108613","73","23405"
"109056","73","5000"
"110488","73","16000"
"110670","73","16500"
"111823","73","10000"
"112003","73","21000"
"112121","73","16000"
"113376","73","11500"
"113740","73","15000"
"116207","73","500"
"117086","73","4000"
"117301","73","1500"
"117489","73","11807"
"117606","73","7000"
"2","74","5757"
"4","74","8304"
"14","74","9820"
"18","74","7396"
"33","74","6807"
"47","74","6233"
"544","74","416"
"572","74","963"
"600","74","4744"
"743","74","3671"
"863","74","6706"
"1061","74","6814"
"1389","74","5492"
"18211","74","5065"
"22022","74","33503"
"23043","74","5548"
"28171","74","6023"
"57357","74","26722"
"60691","74","5245"
"69486","74","21680"
"95660","74","22933"
"95841","74","13464"
"96011","74","13704"
"100761","74","14597"
"101016","74","31143"
"102904","74","9938"
"103294","74","28888"
"104994","74","14806"
"105225","74","28352"
"107284","74","11400"
"107909","74","14795"
"108613","74","23405"
"109056","74","5000"
"110488","74","16000"
"110670","74","16500"
"111823","74","10000"
"112003","74","21000"
"112121","74","16000"
"113376","74","11500"
"113740","74","15000"
"116207","74","500"
"117086","74","4000"
"117301","74","1500"
"117489","74","11807"
"117606","74","10500"
"2","75","5757"
"4","75","8304"
"14","75","9820"
"18","75","7396"
"33","75","6807"
"47","75","6233"
"544","75","416"
"572","75","963"
"600","75","4744"
"743","75","3671"
"863","75","6706"
"1061","75","6814"
"1389","75","5492"
"18211","75","5065"
"22022","75","33503"
"23043","75","5548"
"28171","75","6023"
"57357","75","26722"
"60691","75","5245"
"69486","75","21680"
"95660","75","22933"
"95841","75","13464"
"96011","75","13704"
"100761","75","14597"
"101016","75","31143"
"102904","75","9938"
"103294","75","28888"
"104994","75","14806"
"105225","75","28352"
"107284","75","11400"
"107909","75","14795"
"108613","75","23405"
"109056","75","5000"
"110488","75","16000"
"110670","75","16500"
"111823","75","10000"
"112003","75","21000"
"112121","75","16000"
"113376","75","11500"
"113740","75","15000"
"116207","75","500"
"117086","75","4000"
"117301","75","1500"
"117489","75","11807"
"117606","75","10500"
"2","78","5757"
"4","78","8304"
"14","78","9820"
"18","78","7396"
"33","78","6807"
"47","78","6233"
"544","78","416"
"572","78","963"
"600","78","4744"
"743","78","3671"
"863","78","6706"
"1061","78","6814"
"1389","78","5492"
"18211","78","5065"
"22022","78","33503"
"23043","78","5548"
"28171","78","6023"
"57357","78","26722"
"60691","78","5245"
"69486","78","21680"
"95660","78","22933"
"95841","78","13464"
"96011","78","13704"
"100761","78","14597"
"101016","78","31143"
"102904","78","9938"
"103294","78","28888"
"104994","78","14806"
"105225","78","28352"
"107284","78","11400"
"107909","78","14795"
"108613","78","23405"
"109056","78","5000"
"110488","78","16000"
"110670","78","16500"
"111823","78","10000"
"112003","78","21000"
"112121","78","16000"
"113376","78","15000"
"113740","78","15000"
"116207","78","500"
"117086","78","4000"
"117301","78","1500"
"117489","78","11807"
"117606","78","10500"
"2","79","5757"
"4","79","8304"
"14","79","9820"
"18","79","7396"
"33","79","6807"
"47","79","6233"
"544","79","416"
"572","79","963"
"600","79","4744"
"743","79","3671"
"863","79","6706"
"1061","79","6814"
"1389","79","5492"
"18211","79","5065"
"22022","79","33503"
"23043","79","5548"
"28171","79","6023"
"57357","79","26722"
"60691","79","5245"
"69486","79","21680"
"95660","79","22933"
"95841","79","13464"
"96011","79","13704"
"100761","79","14597"
"101016","79","31143"
"102904","79","9938"
"103294","79","28888"
"104994","79","14806"
"105225","79","28352"
"107284","79","11400"
"107909","79","14795"
"108613","79","23405"
"109056","79","5000"
"110488","79","16000"
"110670","79","16500"
"111823","79","10000"
"112003","79","21000"
"112121","79","16000"
"113376","79","15000"
"113740","79","15000"
"116207","79","500"
"117086","79","4000"
"117301","79","1500"
"117489","79","11807"
"117606","79","10500"
"2","80","5757"
"4","80","8304"
"14","80","9820"
"18","80","7396"
"33","80","6807"
"47","80","6233"
"544","80","416"
"572","80","963"
"600","80","4744"
"743","80","3671"
"863","80","6706"
"1061","80","6814"
"1389","80","5492"
"18211","80","5065"
"22022","80","33503"
"23043","80","5548"
"28171","80","6023"
"57357","80","26722"
"60691","80","5245"
"69486","80","21680"
"95660","80","22933"
"95841","80","13464"
"96011","80","13704"
"100761","80","14597"
"101016","80","31143"
"102904","80","9938"
"103294","80","28888"
"104994","80","14806"
"105225","80","28352"
"107284","80","11400"
"107909","80","14795"
"108613","80","23405"
"109056","80","5000"
"110488","80","16000"
"110670","80","16500"
"111823","80","10000"
"112003","80","21000"
"112121","80","16000"
"113376","80","15000"
"113740","80","15000"
"116207","80","500"
"117086","80","4000"
"117301","80","1500"
"117489","80","11807"
"117606","80","10500"
"2","81","5757"
"4","81","8304"
"14","81","9820"
"18","81","7396"
"33","81","6807"
"47","81","6233"
"544","81","416"
"572","81","963"
"600","81","4744"
"743","81","3671"
"863","81","6706"
"1061","81","6814"
"1389","81","5492"
"18211","81","5065"
"22022","81","33503"
"23043","81","5548"
"28171","81","6023"
"57357","81","26722"
"60691","81","5245"
"69486","81","21680"
"95660","81","22933"
"95841","81","13464"
"96011","81","13704"
"100761","81","14597"
"101016","81","31143"
"102904","81","9938"
"103294","81","28888"
"104994","81","14806"
"105225","81","28352"
"107284","81","11400"
"107909","81","14795"
"108613","81","23405"
"109056","81","5000"
"110488","81","16000"
"110670","81","16500"
"111823","81","10000"
"112003","81","21000"
"112121","81","16000"
"113376","81","15000"
"113740","81","15000"
"116207","81","500"
"117086","81","4000"
"117301","81","1500"
"117489","81","11807"
"117606","81","10500"
"2","82","5757"
"4","82","8304"
"14","82","9820"
"18","82","7396"
"33","82","6807"
"47","82","6233"
"544","82","416"
"572","82","963"
"600","82","4744"
"743","82","3671"
"863","82","6706"
"1061","82","6814"
"1389","82","5492"
"18211","82","5065"
"22022","82","33503"
"23043","82","5548"
"28171","82","6023"
"57357","82","26722"
"60691","82","5245"
"69486","82","21680"
"95660","82","22933"
"95841","82","13464"
"96011","82","13704"
"100761","82","14597"
"101016","82","31143"
"102904","82","9938"
"103294","82","28888"
"104994","82","14806"
"105225","82","28352"
"107284","82","11400"
"107909","82","14795"
"108613","82","23405"
"109056","82","5000"
"110488","82","16000"
"110670","82","16500"
"111823","82","10000"
"112003","82","21000"
"112121","82","16000"
"113376","82","15000"
"113740","82","15000"
"116207","82","500"
"117086","82","4000"
"117301","82","1500"
"117489","82","11807"
"117606","82","10500"
"2","85","5757"
"4","85","8304"
"14","85","9820"
"18","85","7396"
"33","85","6807"
"47","85","6233"
"544","85","416"
"572","85","963"
"600","85","4744"
"743","85","3671"
"863","85","6706"
"1061","85","6814"
"1389","85","5492"
"18211","85","5065"
"22022","85","33503"
"23043","85","5548"
"28171","85","6023"
"57357","85","26722"
"60691","85","5245"
"69486","85","21680"
"95660","85","22933"
"95841","85","13464"
"96011","85","13704"
"100761","85","14597"
"101016","85","31143"
"102904","85","9938"
"103294","85","28888"
"104994","85","14806"
"105225","85","28352"
"107284","85","11400"
"107909","85","14795"
"108613","85","23405"
"109056","85","5000"
"110488","85","16000"
"110670","85","16500"
"111823","85","10000"
"112003","85","21000"
"112121","85","16000"
"113376","85","15000"
"113740","85","15000"
"116207","85","500"
"117086","85","4000"
"117301","85","1500"
"117489","85","11807"
"117606","85","10500"
"2","86","5757"
"4","86","8304"
"14","86","9820"
"18","86","7396"
"33","86","6807"
"47","86","6233"
"544","86","416"
"572","86","963"
"600","86","4744"
"743","86","3671"
"863","86","6706"
"1061","86","6814"
"1389","86","5492"
"18211","86","5065"
"22022","86","33503"
"23043","86","5548"
"28171","86","6023"
"57357","86","26722"
"60691","86","5245"
"69486","86","21680"
"95660","86","22933"
"95841","86","13464"
"96011","86","13704"
"100761","86","14597"
"101016","86","31143"
"102904","86","9938"
"103294","86","28888"
"104994","86","14806"
"105225","86","28352"
"107284","86","11400"
"107909","86","14795"
"108613","86","23405"
"109056","86","5000"
"110488","86","16000"
"110670","86","16500"
"111823","86","10000"
"112003","86","21000"
"112121","86","16000"
"113376","86","15000"
"113740","86","15000"
"116207","86","500"
"117086","86","4000"
"117301","86","1500"
"117489","86","11807"
"117606","86","10500"
"2","87","5757"
"4","87","8304"
"14","87","9820"
"18","87","7396"
"33","87","6807"
"47","87","6233"
"544","87","416"
"572","87","963"
"600","87","4744"
"743","87","3671"
"863","87","6706"
"1061","87","6814"
"1389","87","5492"
"18211","87","5065"
"22022","87","33503"
"23043","87","5548"
"28171","87","6023"
"57357","87","26722"
"60691","87","5245"
"69486","87","21680"
"95660","87","22933"
"95841","87","13464"
"96011","87","13704"
"100761","87","14597"
"101016","87","31143"
"102904","87","9938"
"103294","87","28888"
"104994","87","14806"
"105225","87","28352"
"107284","87","11400"
"107909","87","14795"
"108613","87","23405"
"109056","87","5000"
"110488","87","16000"
"110670","87","16500"
"111823","87","10000"
"112003","87","21000"
"112121","87","16000"
"113376","87","15000"
"113740","87","15000"
"116207","87","500"
"117086","87","4000"
"117301","87","1500"
"117489","87","11807"
"117606","87","10500"
"2","88","5757"
"4","88","8304"
"14","88","9820"
"18","88","7396"
"33","88","6807"
"47","88","6233"
"544","88","416"
"572","88","963"
"600","88","4744"
"743","88","3671"
"863","88","6706"
"1061","88","6814"
"1389","88","5492"
"18211","88","5065"
"22022","88","33503"
"23043","88","5548"
"28171","88","6023"
"57357","88","26722"
"60691","88","5245"
"69486","88","21680"
"95660","88","22933"
"95841","88","13464"
"96011","88","13704"
"100761","88","14597"
"101016","88","31143"
"102904","88","9938"
"103294","88","28888"
"104994","88","14806"
"105225","88","28352"
"107284","88","11400"
"107909","88","14795"
"108613","88","23405"
"109056","88","5000"
"110488","88","16000"
"110670","88","16500"
"111823","88","10000"
"112003","88","21000"
"112121","88","16000"
"113376","88","15000"
"113740","88","15000"
"116207","88","500"
"117086","88","4000"
"117301","88","3000"
"117489","88","11807"
"117606","88","10500"
"2","89","5757"
"4","89","8304"
"14","89","9820"
"18","89","7396"
"33","89","6807"
"47","89","6233"
"544","89","416"
"572","89","963"
"600","89","4744"
"743","89","3671"
"863","89","6706"
"1061","89","6814"
"1389","89","5492"
"18211","89","5065"
"22022","89","33503"
"23043","89","5548"
"28171","89","6023"
"57357","89","26722"
"60691","89","5245"
"69486","89","21680"
"95660","89","22933"
"95841","89","13464"
"96011","89","13704"
"100761","89","14597"
"101016","89","31143"
"102904","89","9938"
"103294","89","28888"
"104994","89","14806"
"105225","89","28352"
"107284","89","11400"
"107909","89","14795"
"108613","89","23405"
"109056","89","5000"
"110488","89","16000"
"110670","89","16500"
"111823","89","10000"
"112003","89","21000"
"112121","89","16000"
"113376","89","15000"
"113740","89","15000"
"116207","89","500"
"117086","89","4000"
"117301","89","3000"
"117489","89","11807"
"117606","89","10500"
